Datetime,air_temp,RH
2020-11-24 10:32,-5.59,82.02
2020-11-24 10:34,-5.61,82.87
2020-11-24 10:36,-5.59,83.31
2020-11-24 10:38,-5.55,82.24
2020-11-24 10:40,-5.48,81.03
2020-11-24 10:42,-5.47,81.85
2020-11-24 10:44,-5.43,79.17
2020-11-24 10:46,-5.43,78.4
2020-11-24 10:48,-5.35,78.46
2020-11-24 10:50,-5.29,79.53
2020-11-24 10:52,-5.22,79.05
2020-11-24 10:54,-5.09,79.79
2020-11-24 10:56,-4.98,79.18
2020-11-24 10:58,-4.8,77.99
2020-11-24 11:00,-4.63,79.6
2020-11-24 11:02,-4.52,77.39
2020-11-24 11:04,-4.4,75.87
2020-11-24 11:06,-4.29,75.3
2020-11-24 11:08,-4.25,74.14
2020-11-24 11:10,-4.27,76.83
2020-11-24 11:12,-4.17,77.78
2020-11-24 11:14,-4.08,75.29
2020-11-24 11:16,-4.09,76.16
2020-11-24 11:18,-4.07,75.01
2020-11-24 11:20,-4.1,74.66
2020-11-24 11:22,-4.05,77.49
2020-11-24 11:24,-4.13,77.85
2020-11-24 11:26,-4.23,79.33
2020-11-24 11:28,-4.36,78.32
2020-11-24 11:30,-4.49,78.69
2020-11-24 11:32,-4.52,81.56
2020-11-24 11:34,-4.55,81.32
2020-11-24 11:36,-4.56,79.71
2020-11-24 11:38,-4.57,79.61
2020-11-24 11:40,-4.63,79.67
2020-11-24 11:42,-4.58,80.71
2020-11-24 11:44,-4.57,81.02
2020-11-24 11:46,-4.54,79.32
2020-11-24 11:48,-4.52,81.02
2020-11-24 11:50,-4.51,78.81
2020-11-24 11:52,-4.45,80.31
2020-11-24 11:54,-4.42,78.33
2020-11-24 11:56,-4.4,77.32
2020-11-24 11:58,-4.34,77.28
2020-11-24 12:00,-4.3,78.89
2020-11-24 12:02,-4.29,77.83
2020-11-24 12:04,-4.26,77.58
2020-11-24 12:06,-4.17,80.21
2020-11-24 12:08,-4.13,77.8
2020-11-24 12:10,-4.14,76.73
2020-11-24 12:12,-4.1,76.53
2020-11-24 12:14,-4.11,74.81
2020-11-24 12:16,-4.09,75.74
2020-11-24 12:18,-4.12,76.35
2020-11-24 12:20,-4.08,75.98
2020-11-24 12:22,-4.06,75.29
2020-11-24 12:24,-4.0,76.66
2020-11-24 12:26,-3.9,75.31
2020-11-24 12:28,-3.85,76.12
2020-11-24 12:30,-3.84,77.38
2020-11-24 12:32,-3.79,76.99
2020-11-24 12:34,-3.69,75.23
2020-11-24 12:36,-3.58,75.98
2020-11-24 12:38,-3.52,74.25
2020-11-24 12:40,-3.54,73.28
2020-11-24 12:42,-3.48,72.85
2020-11-24 12:44,-3.42,73.77
2020-11-24 12:46,-3.33,72.82
2020-11-24 12:48,-3.22,71.57
2020-11-24 12:50,-3.17,74.8
2020-11-24 12:52,-3.11,72.71
2020-11-24 12:54,-3.09,70.21
2020-11-24 12:56,-3.17,70.86
2020-11-24 12:58,-3.2,72.44
2020-11-24 13:00,-3.19,70.94
2020-11-24 13:02,-3.18,72.43
2020-11-24 13:04,-3.12,73.43
2020-11-24 13:06,-3.18,71.52
2020-11-24 13:08,-3.21,72.8
2020-11-24 13:10,-3.28,73.71
2020-11-24 13:12,-3.27,72.12
2020-11-24 13:14,-3.21,72.43
2020-11-24 13:16,-3.21,73.68
2020-11-24 13:18,-3.11,72.11
2020-11-24 13:20,-3.19,72.7
2020-11-24 13:22,-3.2,73.09
2020-11-24 13:24,-3.17,73.02
2020-11-24 13:26,-3.19,74.08
2020-11-24 13:28,-3.21,73.99
2020-11-24 13:30,-3.25,73.59
2020-11-24 13:32,-3.22,73.63
2020-11-24 13:34,-3.2,72.48
2020-11-24 13:36,-3.23,73.48
2020-11-24 13:38,-3.27,71.95
2020-11-24 13:40,-3.37,71.99
2020-11-24 13:42,-3.42,71.85
2020-11-24 13:44,-3.45,71.68
2020-11-24 13:46,-3.49,71.72
2020-11-24 13:48,-3.49,71.8
2020-11-24 13:50,-3.54,72.36
2020-11-24 13:52,-3.54,73.57
2020-11-24 13:54,-3.55,73.62
2020-11-24 13:56,-3.6,73.85
2020-11-24 13:58,-3.6,73.38
2020-11-24 14:00,-3.65,72.51
2020-11-24 14:02,-3.71,72.36
2020-11-24 14:04,-3.71,74.16
2020-11-24 14:06,-3.74,74.14
2020-11-24 14:08,-3.76,72.85
2020-11-24 14:10,-3.77,74.11
2020-11-24 14:12,-3.77,74.19
2020-11-24 14:14,-3.74,74.03
2020-11-24 14:16,-3.74,74.91
2020-11-24 14:18,-3.68,75.44
2020-11-24 14:20,-3.68,74.93
2020-11-24 14:22,-3.69,73.69
2020-11-24 14:24,-3.71,74.08
2020-11-24 14:26,-3.68,73.9
2020-11-24 14:28,-3.7,72.67
2020-11-24 14:30,-3.72,73.7
2020-11-24 14:32,-3.68,73.03
2020-11-24 14:34,-3.74,74.11
2020-11-24 14:36,-3.71,73.43
2020-11-24 14:38,-3.75,72.8
2020-11-24 14:40,-3.75,72.22
2020-11-24 14:42,-3.78,75.46
2020-11-24 14:44,-3.72,73.92
2020-11-24 14:46,-3.78,73.86
2020-11-24 14:48,-3.77,75.44
2020-11-24 14:50,-3.77,75.4
2020-11-24 14:52,-3.8,75.89
2020-11-24 14:54,-3.86,75.54
2020-11-24 14:56,-3.91,75.47
2020-11-24 14:58,-3.92,74.32
2020-11-24 15:00,-3.96,74.96
2020-11-24 15:02,-3.97,74.67
2020-11-24 15:04,-4.0,74.86
2020-11-24 15:06,-3.98,74.55
2020-11-24 15:08,-3.93,73.93
2020-11-24 15:10,-3.92,73.31
2020-11-24 15:12,-3.92,71.31
2020-11-24 15:14,-3.91,71.86
2020-11-24 15:16,-3.93,70.63
2020-11-24 15:18,-3.92,71.25
2020-11-24 15:20,-3.91,72.13
2020-11-24 15:22,-3.89,71.7
2020-11-24 15:24,-3.86,71.58
2020-11-24 15:26,-3.81,69.62
2020-11-24 15:28,-3.77,70.89
2020-11-24 15:30,-3.78,71.45
2020-11-24 15:32,-3.76,72.0
2020-11-24 15:34,-3.76,69.76
2020-11-24 15:36,-3.76,71.1
2020-11-24 15:38,-3.76,70.54
2020-11-24 15:40,-3.74,71.29
2020-11-24 15:42,-3.74,70.51
2020-11-24 15:44,-3.71,70.29
2020-11-24 15:46,-3.69,70.69
2020-11-24 15:48,-3.68,71.4
2020-11-24 15:50,-3.67,70.8
2020-11-24 15:52,-3.71,70.38
2020-11-24 15:54,-3.71,70.69
2020-11-24 15:56,-3.71,70.47
2020-11-24 15:58,-3.74,70.53
2020-11-24 16:00,-3.7,70.63
2020-11-24 16:02,-3.7,70.46
2020-11-24 16:04,-3.71,69.81
2020-11-24 16:06,-3.71,69.81
2020-11-24 16:08,-3.77,69.67
2020-11-24 16:10,-3.75,70.83
2020-11-24 16:12,-3.74,70.53
2020-11-24 16:14,-3.7,70.15
2020-11-24 16:16,-3.71,72.07
2020-11-24 16:18,-3.68,69.83
2020-11-24 16:20,-3.71,70.57
2020-11-24 16:22,-3.7,70.34
2020-11-24 16:24,-3.69,69.55
2020-11-24 16:26,-3.74,70.27
2020-11-24 16:28,-3.71,70.58
2020-11-24 16:30,-3.72,69.04
2020-11-24 16:32,-3.75,69.39
2020-11-24 16:34,-3.78,70.03
2020-11-24 16:36,-3.78,69.58
2020-11-24 16:38,-3.77,69.87
2020-11-24 16:40,-3.78,69.35
2020-11-24 16:42,-3.76,70.11
2020-11-24 16:44,-3.78,70.45
2020-11-24 16:46,-3.78,70.52
2020-11-24 16:48,-3.75,69.45
2020-11-24 16:50,-3.78,69.61
2020-11-24 16:52,-3.78,70.99
2020-11-24 16:54,-3.78,70.25
2020-11-24 16:56,-3.79,70.39
2020-11-24 16:58,-3.8,70.21
2020-11-24 17:00,-3.81,69.56
2020-11-24 17:02,-3.8,69.65
2020-11-24 17:04,-3.82,69.97
2020-11-24 17:06,-3.82,69.28
2020-11-24 17:08,-3.82,69.94
2020-11-24 17:10,-3.82,70.36
2020-11-24 17:12,-3.89,69.83
2020-11-24 17:14,-3.85,69.35
2020-11-24 17:16,-3.91,71.35
2020-11-24 17:18,-3.92,71.73
2020-11-24 17:20,-3.95,71.69
2020-11-24 17:22,-3.97,71.49
2020-11-24 17:24,-4.05,71.57
2020-11-24 17:26,-4.12,71.55
2020-11-24 17:28,-4.2,71.47
2020-11-24 17:30,-4.26,71.73
2020-11-24 17:32,-4.3,72.33
2020-11-24 17:34,-4.36,73.44
2020-11-24 17:36,-4.39,73.91
2020-11-24 17:38,-4.44,72.46
2020-11-24 17:40,-4.43,73.87
2020-11-24 17:42,-4.5,73.68
2020-11-24 17:44,-4.5,73.92
2020-11-24 17:46,-4.51,72.84
2020-11-24 17:48,-4.5,74.78
2020-11-24 17:50,-4.5,75.28
2020-11-24 17:52,-4.54,74.56
2020-11-24 17:54,-4.56,74.59
2020-11-24 17:56,-4.54,74.35
2020-11-24 17:58,-4.58,74.26
2020-11-24 18:00,-4.57,74.69
2020-11-24 18:02,-4.59,75.01
2020-11-24 18:04,-4.63,75.14
2020-11-24 18:06,-4.63,75.37
2020-11-24 18:08,-4.63,76.08
2020-11-24 18:10,-4.64,76.28
2020-11-24 18:12,-4.71,76.93
2020-11-24 18:14,-4.72,76.84
2020-11-24 18:16,-4.73,77.69
2020-11-24 18:18,-4.73,77.98
2020-11-24 18:20,-4.72,77.19
2020-11-24 18:22,-4.73,77.82
2020-11-24 18:24,-4.76,76.87
2020-11-24 18:26,-4.76,78.16
2020-11-24 18:28,-4.81,77.82
2020-11-24 18:30,-4.81,78.37
2020-11-24 18:32,-4.8,78.67
2020-11-24 18:34,-4.81,76.87
2020-11-24 18:36,-4.85,77.03
2020-11-24 18:38,-4.85,76.79
2020-11-24 18:40,-4.84,76.23
2020-11-24 18:42,-4.88,78.05
2020-11-24 18:44,-4.82,77.22
2020-11-24 18:46,-4.82,77.31
2020-11-24 18:48,-4.82,78.81
2020-11-24 18:50,-4.8,78.01
2020-11-24 18:52,-4.78,79.07
2020-11-24 18:54,-4.71,78.08
2020-11-24 18:56,-4.69,77.11
2020-11-24 18:58,-4.67,76.74
2020-11-24 19:00,-4.64,76.3
2020-11-24 19:02,-4.65,75.37
2020-11-24 19:04,-4.66,77.23
2020-11-24 19:06,-4.64,76.25
2020-11-24 19:08,-4.64,76.12
2020-11-24 19:10,-4.65,74.22
2020-11-24 19:12,-4.68,75.36
2020-11-24 19:14,-4.67,75.38
2020-11-24 19:16,-4.68,74.96
2020-11-24 19:18,-4.65,73.86
2020-11-24 19:20,-4.65,72.6
2020-11-24 19:22,-4.64,71.18
2020-11-24 19:24,-4.73,70.25
2020-11-24 19:26,-4.81,69.03
2020-11-24 19:28,-4.89,70.07
2020-11-24 19:30,-4.94,70.3
2020-11-24 19:32,-4.97,71.75
2020-11-24 19:34,-4.96,72.03
2020-11-24 19:36,-4.99,71.81
2020-11-24 19:38,-5.05,71.59
2020-11-24 19:40,-4.98,71.86
2020-11-24 19:42,-5.02,72.84
2020-11-24 19:44,-5.03,72.45
2020-11-24 19:46,-5.04,73.07
2020-11-24 19:48,-5.07,72.82
2020-11-24 19:50,-5.07,72.79
2020-11-24 19:52,-5.07,73.34
2020-11-24 19:54,-5.05,71.84
2020-11-24 19:56,-5.08,71.65
2020-11-24 19:58,-5.12,71.74
2020-11-24 20:00,-5.11,70.14
2020-11-24 20:02,-5.13,68.44
2020-11-24 20:04,-5.2,67.92
2020-11-24 20:06,-5.3,68.11
2020-11-24 20:08,-5.3,68.71
2020-11-24 20:10,-5.28,68.15
2020-11-24 20:12,-5.3,67.06
2020-11-24 20:14,-5.29,67.94
2020-11-24 20:16,-5.25,71.71
2020-11-24 20:18,-5.2,72.37
2020-11-24 20:20,-5.19,72.35
2020-11-24 20:22,-5.24,72.9
2020-11-24 20:24,-5.2,72.35
2020-11-24 20:26,-5.23,72.39
2020-11-24 20:28,-5.23,70.68
2020-11-24 20:30,-5.19,68.38
2020-11-24 20:32,-5.16,69.41
2020-11-24 20:34,-5.15,69.61
2020-11-24 20:36,-5.14,67.2
2020-11-24 20:38,-5.16,67.66
2020-11-24 20:40,-5.16,67.18
2020-11-24 20:42,-5.2,67.08
2020-11-24 20:44,-5.25,66.11
2020-11-24 20:46,-5.29,65.86
2020-11-24 20:48,-5.31,66.75
2020-11-24 20:50,-5.35,68.26
2020-11-24 20:52,-5.47,67.71
2020-11-24 20:54,-5.52,68.57
2020-11-24 20:56,-5.61,67.68
2020-11-24 20:58,-5.61,67.0
2020-11-24 21:00,-5.64,66.46
2020-11-24 21:02,-5.63,66.44
2020-11-24 21:04,-5.61,66.73
2020-11-24 21:06,-5.61,65.7
2020-11-24 21:08,-5.58,65.58
2020-11-24 21:10,-5.5,65.61
2020-11-24 21:12,-5.5,65.95
2020-11-24 21:14,-5.48,66.53
2020-11-24 21:16,-5.48,65.79
2020-11-24 21:18,-5.44,67.38
2020-11-24 21:20,-5.45,66.02
2020-11-24 21:22,-5.43,68.19
2020-11-24 21:24,-5.41,64.98
2020-11-24 21:26,-5.45,68.76
2020-11-24 21:28,-5.48,69.34
2020-11-24 21:30,-5.45,70.29
2020-11-24 21:32,-5.52,70.36
2020-11-24 21:34,-5.55,68.44
2020-11-24 21:36,-5.53,68.42
2020-11-24 21:38,-5.55,68.24
2020-11-24 21:40,-5.55,68.81
2020-11-24 21:42,-5.58,67.88
2020-11-24 21:44,-5.6,66.71
2020-11-24 21:46,-5.6,67.15
2020-11-24 21:48,-5.63,65.24
2020-11-24 21:50,-5.65,64.79
2020-11-24 21:52,-5.69,65.61
2020-11-24 21:54,-5.69,64.9
2020-11-24 21:56,-5.62,65.56
2020-11-24 21:58,-5.59,65.6
2020-11-24 22:00,-5.57,65.73
2020-11-24 22:02,-5.54,65.01
2020-11-24 22:04,-5.55,65.98
2020-11-24 22:06,-5.55,65.71
2020-11-24 22:08,-5.61,66.68
2020-11-24 22:10,-5.57,65.8
2020-11-24 22:12,-5.57,65.31
2020-11-24 22:14,-5.55,66.41
2020-11-24 22:16,-5.55,64.41
2020-11-24 22:18,-5.59,65.5
2020-11-24 22:20,-5.69,65.34
2020-11-24 22:22,-5.79,65.47
2020-11-24 22:24,-5.9,65.4
2020-11-24 22:26,-6.0,65.07
2020-11-24 22:28,-6.06,65.87
2020-11-24 22:30,-6.08,65.83
2020-11-24 22:32,-6.12,65.47
2020-11-24 22:34,-6.17,66.4
2020-11-24 22:36,-6.17,65.43
2020-11-24 22:38,-6.12,65.22
2020-11-24 22:40,-6.11,65.4
2020-11-24 22:42,-6.05,65.36
2020-11-24 22:44,-6.0,66.01
2020-11-24 22:46,-6.02,65.45
2020-11-24 22:48,-5.99,64.99
2020-11-24 22:50,-5.94,64.34
2020-11-24 22:52,-5.94,64.57
2020-11-24 22:54,-5.93,65.25
2020-11-24 22:56,-5.89,65.48
2020-11-24 22:58,-5.88,66.08
2020-11-24 23:00,-5.89,65.54
2020-11-24 23:02,-5.87,64.41
2020-11-24 23:04,-5.87,64.09
2020-11-24 23:06,-5.87,63.83
2020-11-24 23:08,-5.86,63.61
2020-11-24 23:10,-5.89,62.96
2020-11-24 23:12,-5.9,63.16
2020-11-24 23:14,-5.91,62.95
2020-11-24 23:16,-5.91,62.84
2020-11-24 23:18,-5.97,64.46
2020-11-24 23:20,-5.97,64.4
2020-11-24 23:22,-5.99,65.1
2020-11-24 23:24,-6.03,63.01
2020-11-24 23:26,-6.03,65.02
2020-11-24 23:28,-6.06,64.73
2020-11-24 23:30,-6.08,64.43
2020-11-24 23:32,-6.06,64.24
2020-11-24 23:34,-6.08,65.49
2020-11-24 23:36,-6.07,64.07
2020-11-24 23:38,-6.05,65.78
2020-11-24 23:40,-6.08,64.32
2020-11-24 23:42,-6.06,64.47
2020-11-24 23:44,-6.05,62.35
2020-11-24 23:46,-6.05,63.38
2020-11-24 23:48,-6.04,64.63
2020-11-24 23:50,-6.07,66.28
2020-11-24 23:52,-6.12,65.17
2020-11-24 23:54,-6.13,64.81
2020-11-24 23:56,-6.13,62.53
2020-11-24 23:58,-6.12,62.44
2020-11-25 00:00,-6.13,64.58
2020-11-25 00:02,-6.11,64.07
2020-11-25 00:04,-6.07,64.11
2020-11-25 00:06,-6.06,64.48
2020-11-25 00:08,-6.07,63.73
2020-11-25 00:10,-6.04,64.0
2020-11-25 00:12,-6.04,64.88
2020-11-25 00:14,-6.01,65.59
2020-11-25 00:16,-6.0,64.96
2020-11-25 00:18,-5.99,63.73
2020-11-25 00:20,-5.96,64.07
2020-11-25 00:22,-5.98,63.87
2020-11-25 00:24,-5.99,65.07
2020-11-25 00:26,-5.96,64.83
2020-11-25 00:28,-5.99,66.14
2020-11-25 00:30,-5.96,65.5
2020-11-25 00:32,-5.94,64.3
2020-11-25 00:34,-5.93,65.31
2020-11-25 00:36,-5.9,66.35
2020-11-25 00:38,-5.94,66.82
2020-11-25 00:40,-5.94,66.57
2020-11-25 00:42,-5.92,65.61
2020-11-25 00:44,-5.91,64.74
2020-11-25 00:46,-5.9,64.35
2020-11-25 00:48,-5.86,63.29
2020-11-25 00:50,-5.87,63.22
2020-11-25 00:52,-5.91,63.02
2020-11-25 00:54,-5.89,62.61
2020-11-25 00:56,-5.94,61.71
2020-11-25 00:58,-5.97,62.07
2020-11-25 01:00,-5.96,61.11
2020-11-25 01:02,-6.0,59.42
2020-11-25 01:04,-6.0,58.81
2020-11-25 01:06,-6.0,59.2
2020-11-25 01:08,-6.03,58.88
2020-11-25 01:10,-6.02,59.05
2020-11-25 01:12,-5.99,57.77
2020-11-25 01:14,-5.97,58.71
2020-11-25 01:16,-5.91,58.7
2020-11-25 01:18,-5.93,59.65
2020-11-25 01:20,-5.97,58.44
2020-11-25 01:22,-6.0,57.49
2020-11-25 01:24,-6.05,57.96
2020-11-25 01:26,-6.08,57.43
2020-11-25 01:28,-6.13,56.81
2020-11-25 01:30,-6.13,56.3
2020-11-25 01:32,-6.14,56.16
2020-11-25 01:34,-6.16,58.16
2020-11-25 01:36,-6.23,57.72
2020-11-25 01:38,-6.27,56.43
2020-11-25 01:40,-6.31,60.17
2020-11-25 01:42,-6.31,63.8
2020-11-25 01:44,-6.33,64.74
2020-11-25 01:46,-6.38,63.94
2020-11-25 01:48,-6.39,64.01
2020-11-25 01:50,-6.45,63.5
2020-11-25 01:52,-6.48,63.49
2020-11-25 01:54,-6.48,67.28
2020-11-25 01:56,-6.49,65.91
2020-11-25 01:58,-6.52,68.31
2020-11-25 02:00,-6.57,70.32
2020-11-25 02:02,-6.6,71.4
2020-11-25 02:04,-6.64,71.51
2020-11-25 02:06,-6.61,72.71
2020-11-25 02:08,-6.62,72.4
2020-11-25 02:10,-6.66,73.45
2020-11-25 02:12,-6.66,69.44
2020-11-25 02:14,-6.68,70.3
2020-11-25 02:16,-6.71,70.22
2020-11-25 02:18,-6.72,69.16
2020-11-25 02:20,-6.72,69.55
2020-11-25 02:22,-6.68,70.05
2020-11-25 02:24,-6.66,67.8
2020-11-25 02:26,-6.66,72.85
2020-11-25 02:28,-6.66,73.87
2020-11-25 02:30,-6.64,73.74
2020-11-25 02:32,-6.62,72.88
2020-11-25 02:34,-6.6,72.71
2020-11-25 02:36,-6.59,72.05
2020-11-25 02:38,-6.58,70.47
2020-11-25 02:40,-6.55,71.32
2020-11-25 02:42,-6.51,68.78
2020-11-25 02:44,-6.45,69.39
2020-11-25 02:46,-6.45,69.7
2020-11-25 02:48,-6.41,68.0
2020-11-25 02:50,-6.39,67.82
2020-11-25 02:52,-6.36,66.78
2020-11-25 02:54,-6.35,67.12
2020-11-25 02:56,-6.33,68.16
2020-11-25 02:58,-6.29,67.74
2020-11-25 03:00,-6.27,67.75
2020-11-25 03:02,-6.22,68.03
2020-11-25 03:04,-6.24,66.79
2020-11-25 03:06,-6.26,67.47
2020-11-25 03:08,-6.26,68.13
2020-11-25 03:10,-6.27,68.57
2020-11-25 03:12,-6.27,70.13
2020-11-25 03:14,-6.28,69.24
2020-11-25 03:16,-6.3,68.54
2020-11-25 03:18,-6.27,69.72
2020-11-25 03:20,-6.32,71.04
2020-11-25 03:22,-6.31,71.51
2020-11-25 03:24,-6.31,72.35
2020-11-25 03:26,-6.31,70.1
2020-11-25 03:28,-6.34,71.73
2020-11-25 03:30,-6.3,70.67
2020-11-25 03:32,-6.31,69.94
2020-11-25 03:34,-6.31,68.32
2020-11-25 03:36,-6.27,69.82
2020-11-25 03:38,-6.29,69.93
2020-11-25 03:40,-6.27,69.61
2020-11-25 03:42,-6.27,70.92
2020-11-25 03:44,-6.26,69.19
2020-11-25 03:46,-6.22,68.35
2020-11-25 03:48,-6.18,66.99
2020-11-25 03:50,-6.2,66.44
2020-11-25 03:52,-6.21,66.82
2020-11-25 03:54,-6.17,68.6
2020-11-25 03:56,-6.16,69.62
2020-11-25 03:58,-6.15,70.11
2020-11-25 04:00,-6.16,69.92
2020-11-25 04:02,-6.18,70.69
2020-11-25 04:04,-6.17,70.81
2020-11-25 04:06,-6.19,70.02
2020-11-25 04:08,-6.17,70.65
2020-11-25 04:10,-6.18,72.08
2020-11-25 04:12,-6.13,72.59
2020-11-25 04:14,-6.17,72.11
2020-11-25 04:16,-6.15,72.28
2020-11-25 04:18,-6.13,71.77
2020-11-25 04:20,-6.11,72.01
2020-11-25 04:22,-6.12,70.62
2020-11-25 04:24,-6.11,70.27
2020-11-25 04:26,-6.12,70.15
2020-11-25 04:28,-6.09,70.47
2020-11-25 04:30,-6.06,69.42
2020-11-25 04:32,-6.07,69.97
2020-11-25 04:34,-6.04,71.13
2020-11-25 04:36,-6.01,70.02
2020-11-25 04:38,-6.01,70.58
2020-11-25 04:40,-6.0,70.69
2020-11-25 04:42,-6.03,70.27
2020-11-25 04:44,-6.01,70.94
2020-11-25 04:46,-6.02,70.56
2020-11-25 04:48,-6.01,71.54
2020-11-25 04:50,-5.98,72.05
2020-11-25 04:52,-6.0,71.95
2020-11-25 04:54,-6.01,70.68
2020-11-25 04:56,-6.0,70.29
2020-11-25 04:58,-6.01,69.74
2020-11-25 05:00,-6.02,68.91
2020-11-25 05:02,-6.03,69.67
2020-11-25 05:04,-6.02,70.81
2020-11-25 05:06,-6.06,70.5
2020-11-25 05:08,-6.07,70.15
2020-11-25 05:10,-6.07,71.02
2020-11-25 05:12,-6.13,70.76
2020-11-25 05:14,-6.14,70.78
2020-11-25 05:16,-6.15,71.28
2020-11-25 05:18,-6.19,72.99
2020-11-25 05:20,-6.17,72.26
2020-11-25 05:22,-6.23,73.32
2020-11-25 05:24,-6.29,73.27
2020-11-25 05:26,-6.32,74.05
2020-11-25 05:28,-6.33,74.07
2020-11-25 05:30,-6.37,74.39
2020-11-25 05:32,-6.37,74.54
2020-11-25 05:34,-6.43,75.53
2020-11-25 05:36,-6.43,75.57
2020-11-25 05:38,-6.48,75.36
2020-11-25 05:40,-6.45,75.64
2020-11-25 05:42,-6.49,76.02
2020-11-25 05:44,-6.53,76.11
2020-11-25 05:46,-6.52,76.36
2020-11-25 05:48,-6.57,77.46
2020-11-25 05:50,-6.57,75.71
2020-11-25 05:52,-6.58,76.39
2020-11-25 05:54,-6.57,77.08
2020-11-25 05:56,-6.56,77.7
2020-11-25 05:58,-6.51,77.46
2020-11-25 06:00,-6.58,76.64
2020-11-25 06:02,-6.52,76.55
2020-11-25 06:04,-6.55,76.22
2020-11-25 06:06,-6.52,76.46
2020-11-25 06:08,-6.5,75.74
2020-11-25 06:10,-6.5,74.55
2020-11-25 06:12,-6.5,74.63
2020-11-25 06:14,-6.47,74.8
2020-11-25 06:16,-6.49,74.09
2020-11-25 06:18,-6.46,74.7
2020-11-25 06:20,-6.48,73.95
2020-11-25 06:22,-6.5,74.6
2020-11-25 06:24,-6.49,74.36
2020-11-25 06:26,-6.49,74.7
2020-11-25 06:28,-6.51,74.0
2020-11-25 06:30,-6.49,75.61
2020-11-25 06:32,-6.55,76.34
2020-11-25 06:34,-6.52,76.4
2020-11-25 06:36,-6.53,76.74
2020-11-25 06:38,-6.57,76.97
2020-11-25 06:40,-6.58,77.06
2020-11-25 06:42,-6.61,75.75
2020-11-25 06:44,-6.62,76.6
2020-11-25 06:46,-6.65,77.01
2020-11-25 06:48,-6.65,77.73
2020-11-25 06:50,-6.71,77.67
2020-11-25 06:52,-6.7,78.15
2020-11-25 06:54,-6.77,78.36
2020-11-25 06:56,-6.77,78.4
2020-11-25 06:58,-6.81,78.57
2020-11-25 07:00,-6.85,78.38
2020-11-25 07:02,-6.83,78.2
2020-11-25 07:04,-6.81,78.98
2020-11-25 07:06,-6.85,79.27
2020-11-25 07:08,-6.83,78.66
2020-11-25 07:10,-6.85,79.23
2020-11-25 07:12,-6.77,79.2
2020-11-25 07:14,-6.76,79.2
2020-11-25 07:16,-6.76,78.92
2020-11-25 07:18,-6.7,78.77
2020-11-25 07:20,-6.66,78.21
2020-11-25 07:22,-6.67,78.95
2020-11-25 07:24,-6.59,78.41
2020-11-25 07:26,-6.61,77.11
2020-11-25 07:28,-6.58,77.57
2020-11-25 07:30,-6.56,77.31
2020-11-25 07:32,-6.57,76.46
2020-11-25 07:34,-6.52,76.63
2020-11-25 07:36,-6.5,77.15
2020-11-25 07:38,-6.5,78.11
2020-11-25 07:40,-6.5,78.14
2020-11-25 07:42,-6.52,78.85
2020-11-25 07:44,-6.53,78.85
2020-11-25 07:46,-6.56,78.99
2020-11-25 07:48,-6.6,79.66
2020-11-25 07:50,-6.62,80.03
2020-11-25 07:52,-6.65,80.38
2020-11-25 07:54,-6.67,80.15
2020-11-25 07:56,-6.66,79.89
2020-11-25 07:58,-6.67,80.44
2020-11-25 08:00,-6.67,80.8
2020-11-25 08:02,-6.68,80.87
2020-11-25 08:04,-6.67,80.58
2020-11-25 08:06,-6.7,80.84
2020-11-25 08:08,-6.65,81.21
2020-11-25 08:10,-6.61,80.51
2020-11-25 08:12,-6.65,79.87
2020-11-25 08:14,-6.65,79.99
2020-11-25 08:16,-6.62,80.74
2020-11-25 08:18,-6.58,80.94
2020-11-25 08:20,-6.58,79.67
2020-11-25 08:22,-6.57,80.2
2020-11-25 08:24,-6.53,80.36
2020-11-25 08:26,-6.53,80.59
2020-11-25 08:28,-6.49,81.01
2020-11-25 08:30,-6.48,80.42
2020-11-25 08:32,-6.46,80.99
2020-11-25 08:34,-6.45,80.68
2020-11-25 08:36,-6.45,81.21
2020-11-25 08:38,-6.44,81.87
2020-11-25 08:40,-6.44,81.56
2020-11-25 08:42,-6.45,83.35
2020-11-25 08:44,-6.46,83.6
2020-11-25 08:46,-6.48,83.29
2020-11-25 08:48,-6.52,82.89
2020-11-25 08:50,-6.51,82.26
2020-11-25 08:52,-6.52,83.65
2020-11-25 08:54,-6.51,82.84
2020-11-25 08:56,-6.5,82.22
2020-11-25 08:58,-6.48,83.09
2020-11-25 09:00,-6.46,82.37
2020-11-25 09:02,-6.45,83.65
2020-11-25 09:04,-6.41,83.21
2020-11-25 09:06,-6.33,83.5
2020-11-25 09:08,-6.27,83.67
2020-11-25 09:10,-6.27,83.65
2020-11-25 09:12,-6.22,84.27
2020-11-25 09:14,-6.19,83.85
2020-11-25 09:16,-6.18,83.87
2020-11-25 09:18,-6.19,84.71
2020-11-25 09:20,-6.17,84.58
2020-11-25 09:22,-6.21,84.48
2020-11-25 09:24,-6.21,85.61
2020-11-25 09:26,-6.2,85.08
2020-11-25 09:28,-6.19,84.83
2020-11-25 09:30,-6.22,84.41
2020-11-25 09:32,-6.24,83.33
2020-11-25 09:34,-6.28,84.7
2020-11-25 09:36,-6.28,85.17
2020-11-25 09:38,-6.34,83.95
2020-11-25 09:40,-6.38,85.13
2020-11-25 09:42,-6.42,85.05
2020-11-25 09:44,-6.45,85.88
2020-11-25 09:46,-6.49,85.7
2020-11-25 09:48,-6.56,86.41
